GE,ME,MI
ENSG00000169059,ENSG00000160233,ENSG00000159259
ENSG00000169071,ENSG00000160961,ENSG00000159377
ENSG00000169083,ENSG00000161011,ENSG00000159450
ENSG00000169271,ENSG00000161013,ENSG00000159692
ENSG00000169297,ENSG00000161021,ENSG00000159882
ENSG00000169347,ENSG00000161243,ENSG00000160191
ENSG00000169427,ENSG00000161544,ENSG00000160208
ENSG00000169436,ENSG00000161618,ENSG00000160233
ENSG00000169548,ENSG00000162385,ENSG00000160753
ENSG00000169550,ENSG00000162402,ENSG00000160791
ENSG00000169783,ENSG00000162543,ENSG00000160870
ENSG00000169851,ENSG00000162591,ENSG00000160886
ENSG00000169862,ENSG00000162711,ENSG00000161011
ENSG00000169900,ENSG00000162755,ENSG00000161298
ENSG00000170011,ENSG00000162777,ENSG00000161618
ENSG00000170044,ENSG00000162849,ENSG00000162174
ENSG00000170074,ENSG00000162923,ENSG00000162231
ENSG00000170162,ENSG00000162946,ENSG00000162368
ENSG00000170289,ENSG00000163029,ENSG00000162378
ENSG00000170298,ENSG00000163053,ENSG00000162383
ENSG00000170369,ENSG00000163093,ENSG00000162396
ENSG00000170381,ENSG00000163145,ENSG00000162434
ENSG00000170500,ENSG00000163209,ENSG00000162493
ENSG00000170509,ENSG00000163221,ENSG00000162551
ENSG00000170516,ENSG00000163412,ENSG00000162747
ENSG00000170577,ENSG00000163497,ENSG00000162897
ENSG00000170627,ENSG00000163510,ENSG00000162961
ENSG00000170689,ENSG00000163517,ENSG00000163114
ENSG00000170801,ENSG00000163521,ENSG00000163214
ENSG00000170837,ENSG00000163534,ENSG00000163217
ENSG00000171004,ENSG00000163565,ENSG00000163281
ENSG00000171044,ENSG00000163605,ENSG00000163352
ENSG00000171246,ENSG00000163638,ENSG00000163380
ENSG00000171345,ENSG00000163728,ENSG00000163395
ENSG00000171346,ENSG00000163781,ENSG00000163515
ENSG00000171405,ENSG00000163806,ENSG00000163520
ENSG00000171431,ENSG00000163873,ENSG00000163536
ENSG00000171462,ENSG00000163898,ENSG00000163607
ENSG00000171502,ENSG00000164287,ENSG00000163626
ENSG00000171517,ENSG00000164363,ENSG00000163701
ENSG00000171551,ENSG00000164535,ENSG00000163704
ENSG00000171798,ENSG00000164574,ENSG00000163781
ENSG00000171812,ENSG00000164744,ENSG00000163798
ENSG00000171819,ENSG00000165061,ENSG00000163840
ENSG00000171877,ENSG00000166086,ENSG00000164338
ENSG00000172061,ENSG00000166152,ENSG00000164488
ENSG00000172137,ENSG00000166183,ENSG00000164597
ENSG00000172379,ENSG00000166682,ENSG00000164713
ENSG00000172425,ENSG00000166787,ENSG00000164867
ENSG00000172724,ENSG00000166908,ENSG00000165006
ENSG00000172733,ENSG00000166922,ENSG00000165097
ENSG00000172789,ENSG00000166923,ENSG00000165119
ENSG00000172818,ENSG00000167100,ENSG00000165124
ENSG00000173040,ENSG00000167107,ENSG00000165300
ENSG00000173157,ENSG00000167110,ENSG00000165349
ENSG00000173253,ENSG00000167130,ENSG00000165474
ENSG00000173404,ENSG00000167202,ENSG00000165572
ENSG00000173705,ENSG00000167360,ENSG00000165915
ENSG00000173805,ENSG00000167513,ENSG00000165923
ENSG00000174123,ENSG00000167515,ENSG00000166228
ENSG00000174332,ENSG00000167526,ENSG00000166396
ENSG00000174348,ENSG00000167613,ENSG00000166484
ENSG00000174358,ENSG00000167614,ENSG00000166794
ENSG00000174502,ENSG00000167617,ENSG00000166796
ENSG00000174607,ENSG00000167654,ENSG00000166840
ENSG00000174672,ENSG00000167685,ENSG00000166926
ENSG00000174938,ENSG00000167747,ENSG00000167434
ENSG00000174939,ENSG00000167749,ENSG00000167555
ENSG00000174963,ENSG00000167759,ENSG00000167578
ENSG00000175093,ENSG00000167766,ENSG00000167613
ENSG00000175161,ENSG00000167767,ENSG00000167614
ENSG00000175336,ENSG00000167769,ENSG00000167654
ENSG00000175497,ENSG00000167874,ENSG00000167751
ENSG00000175785,ENSG00000167968,ENSG00000167766
ENSG00000176165,ENSG00000168066,ENSG00000167768
ENSG00000176170,ENSG00000168314,ENSG00000167771
ENSG00000176490,ENSG00000168404,ENSG00000167775
ENSG00000176566,ENSG00000168412,ENSG00000167984
ENSG00000176635,ENSG00000168653,ENSG00000167994
ENSG00000176678,ENSG00000168710,ENSG00000168056
ENSG00000176679,ENSG00000168765,ENSG00000168062
ENSG00000176746,ENSG00000168792,ENSG00000168081
ENSG00000176753,ENSG00000169469,ENSG00000168282
ENSG00000176769,ENSG00000169717,ENSG00000168309
ENSG00000176884,ENSG00000169744,ENSG00000168310
ENSG00000176887,ENSG00000169756,ENSG00000168453
ENSG00000176979,ENSG00000170004,ENSG00000168461
ENSG00000177103,ENSG00000170255,ENSG00000168589
ENSG00000177335,ENSG00000170423,ENSG00000168619
ENSG00000177398,ENSG00000170561,ENSG00000168685
ENSG00000177669,ENSG00000170579,ENSG00000168887
ENSG00000177679,ENSG00000170891,ENSG00000168958
ENSG00000177689,ENSG00000170923,ENSG00000169062
ENSG00000178222,ENSG00000170954,ENSG00000169220
ENSG00000178235,ENSG00000170962,ENSG00000169245
ENSG00000178531,ENSG00000170967,ENSG00000169248
ENSG00000178597,ENSG00000171094,ENSG00000169313
ENSG00000178773,ENSG00000171103,ENSG00000169375
ENSG00000178919,ENSG00000171159,ENSG00000169413
ENSG00000179083,ENSG00000171246,ENSG00000169877
ENSG00000179172,ENSG00000171262,ENSG00000169896
ENSG00000179292,ENSG00000171365,ENSG00000169903
ENSG00000179299,ENSG00000171431,ENSG00000170144
ENSG00000179455,ENSG00000171469,ENSG00000170145
ENSG00000179674,ENSG00000171595,ENSG00000170293
ENSG00000179913,ENSG00000171703,ENSG00000170374
ENSG00000179930,ENSG00000171720,ENSG00000170465
ENSG00000179954,ENSG00000171757,ENSG00000170633
ENSG00000180340,ENSG00000171804,ENSG00000170909
ENSG00000180432,ENSG00000171812,ENSG00000170965
ENSG00000180438,ENSG00000172179,ENSG00000171135
ENSG00000180537,ENSG00000172365,ENSG00000171174
ENSG00000180730,ENSG00000172554,ENSG00000171223
ENSG00000180806,ENSG00000172575,ENSG00000171295
ENSG00000180815,ENSG00000173611,ENSG00000171314
ENSG00000180818,ENSG00000173889,ENSG00000171448
ENSG00000180828,ENSG00000173918,ENSG00000171502
ENSG00000180875,ENSG00000174373,ENSG00000171517
ENSG00000181085,ENSG00000174705,ENSG00000171532
ENSG00000181291,ENSG00000175182,ENSG00000171551
ENSG00000181409,ENSG00000175390,ENSG00000171867
ENSG00000181433,ENSG00000175414,ENSG00000172137
ENSG00000181634,ENSG00000175467,ENSG00000172197
ENSG00000181656,ENSG00000175832,ENSG00000172331
ENSG00000182111,ENSG00000175895,ENSG00000172346
ENSG00000182272,ENSG00000176108,ENSG00000172986
ENSG00000182580,ENSG00000176153,ENSG00000173153
ENSG00000182583,ENSG00000176222,ENSG00000173207
ENSG00000182667,ENSG00000176230,ENSG00000173237
ENSG00000182795,ENSG00000176381,ENSG00000173327
ENSG00000182836,ENSG00000176473,ENSG00000173391
ENSG00000182938,ENSG00000176678,ENSG00000173638
ENSG00000183072,ENSG00000176681,ENSG00000173812
ENSG00000183092,ENSG00000176783,ENSG00000173846
ENSG00000183114,ENSG00000176809,ENSG00000174080
ENSG00000183117,ENSG00000177051,ENSG00000174130
ENSG00000183160,ENSG00000177143,ENSG00000174343
ENSG00000183196,ENSG00000177186,ENSG00000174405
ENSG00000183251,ENSG00000177733,ENSG00000174780
ENSG00000183287,ENSG00000177932,ENSG00000174808
ENSG00000183317,ENSG00000178295,ENSG00000174844
ENSG00000183434,ENSG00000178343,ENSG00000174945
ENSG00000183454,ENSG00000178381,ENSG00000174946
ENSG00000183549,ENSG00000179051,ENSG00000175197
ENSG00000183570,ENSG00000179057,ENSG00000175311
ENSG00000183706,ENSG00000179148,ENSG00000175356
ENSG00000183778,ENSG00000179295,ENSG00000175416
ENSG00000183780,ENSG00000179344,ENSG00000176014
ENSG00000183876,ENSG00000179364,ENSG00000176022
ENSG00000183960,ENSG00000179477,ENSG00000176095
ENSG00000184029,ENSG00000179562,ENSG00000176142
ENSG00000184033,ENSG00000179954,ENSG00000176399
ENSG00000184058,ENSG00000179994,ENSG00000176732
ENSG00000184349,ENSG00000180176,ENSG00000176971
ENSG00000184471,ENSG00000180259,ENSG00000176974
ENSG00000184478,ENSG00000180332,ENSG00000176979
ENSG00000184502,ENSG00000180777,ENSG00000177409
ENSG00000184564,ENSG00000180785,ENSG00000177575
ENSG00000184601,ENSG00000180875,ENSG00000177854
ENSG00000184709,ENSG00000180891,ENSG00000178057
ENSG00000184735,ENSG00000181143,ENSG00000178234
ENSG00000184937,ENSG00000181163,ENSG00000178928
ENSG00000184956,ENSG00000181409,ENSG00000179111
ENSG00000184985,ENSG00000181785,ENSG00000179477
ENSG00000185008,ENSG00000181991,ENSG00000179774
ENSG00000185070,ENSG00000182197,ENSG00000179855
ENSG00000185101,ENSG00000182334,ENSG00000180198
ENSG00000185156,ENSG00000182346,ENSG00000180822
ENSG00000185247,ENSG00000182372,ENSG00000180834
ENSG00000185306,ENSG00000182446,ENSG00000181027
ENSG00000185499,ENSG00000182473,ENSG00000181610
ENSG00000185519,ENSG00000182521,ENSG00000181773
ENSG00000185559,ENSG00000182534,ENSG00000182022
ENSG00000185615,ENSG00000182667,ENSG00000182054
ENSG00000185686,ENSG00000182698,ENSG00000182117
ENSG00000185736,ENSG00000182774,ENSG00000182195
ENSG00000185737,ENSG00000182979,ENSG00000182224
ENSG00000185818,ENSG00000182985,ENSG00000182240
ENSG00000185940,ENSG00000183091,ENSG00000182400
ENSG00000186765,ENSG00000183092,ENSG00000182768
ENSG00000186897,ENSG00000183206,ENSG00000182986
ENSG00000187172,ENSG00000183386,ENSG00000182993
ENSG00000187242,ENSG00000183495,ENSG00000183340
ENSG00000187243,ENSG00000183625,ENSG00000183484
ENSG00000187416,ENSG00000183718,ENSG00000183527
ENSG00000187545,ENSG00000183935,ENSG00000183542
ENSG00000187621,ENSG00000184047,ENSG00000183549
ENSG00000187634,ENSG00000184182,ENSG00000183695
ENSG00000187772,ENSG00000184345,ENSG00000183735
ENSG00000187783,ENSG00000184436,ENSG00000183762
ENSG00000187908,ENSG00000184465,ENSG00000183914
ENSG00000187922,ENSG00000184486,ENSG00000184113
ENSG00000187957,ENSG00000184863,ENSG00000184302
ENSG00000187987,ENSG00000184937,ENSG00000184470
ENSG00000188064,ENSG00000185129,ENSG00000184735
ENSG00000188112,ENSG00000185231,ENSG00000184814
ENSG00000188263,ENSG00000185344,ENSG00000184863
ENSG00000188580,ENSG00000185359,ENSG00000184903
ENSG00000188620,ENSG00000185442,ENSG00000184983
ENSG00000188763,ENSG00000185728,ENSG00000184999
ENSG00000188910,ENSG00000185736,ENSG00000185070
ENSG00000189023,ENSG00000185829,ENSG00000185088
ENSG00000189186,ENSG00000185897,ENSG00000185236
ENSG00000189420,ENSG00000185899,ENSG00000185250
ENSG00000196109,ENSG00000185940,ENSG00000185651
ENSG00000196119,ENSG00000186092,ENSG00000185800
ENSG00000196155,ENSG00000186226,ENSG00000185973
ENSG00000196218,ENSG00000186395,ENSG00000186026
ENSG00000196260,ENSG00000186451,ENSG00000186049
ENSG00000196549,ENSG00000186487,ENSG00000186141
ENSG00000196557,ENSG00000186908,ENSG00000186150
ENSG00000196990,ENSG00000186967,ENSG00000186153
ENSG00000197123,ENSG00000187098,ENSG00000186230
ENSG00000197134,ENSG00000187239,ENSG00000186265
ENSG00000197140,ENSG00000187672,ENSG00000186310
ENSG00000197172,ENSG00000187764,ENSG00000186416
ENSG00000197273,ENSG00000187902,ENSG00000186462
ENSG00000197360,ENSG00000187944,ENSG00000186496
ENSG00000197385,ENSG00000187961,ENSG00000186517
ENSG00000197406,ENSG00000188452,ENSG00000186665
ENSG00000197415,ENSG00000188467,ENSG00000186866
ENSG00000197472,ENSG00000188488,ENSG00000186889
ENSG00000197506,ENSG00000188690,ENSG00000186907
ENSG00000197520,ENSG00000188807,ENSG00000186951
ENSG00000197587,ENSG00000188906,ENSG00000187140
ENSG00000197757,ENSG00000188984,ENSG00000187193
ENSG00000198010,ENSG00000189129,ENSG00000187514
ENSG00000198028,ENSG00000189190,ENSG00000187607
ENSG00000198033,ENSG00000196131,ENSG00000187627
ENSG00000198054,ENSG00000196169,ENSG00000187720
ENSG00000198077,ENSG00000196224,ENSG00000187778
ENSG00000198099,ENSG00000196235,ENSG00000188070
ENSG00000198121,ENSG00000196417,ENSG00000188487
ENSG00000198354,ENSG00000196549,ENSG00000188694
ENSG00000198598,ENSG00000196581,ENSG00000188739
ENSG00000198681,ENSG00000196693,ENSG00000188761
ENSG00000198729,ENSG00000196944,ENSG00000188763
ENSG00000198753,ENSG00000197013,ENSG00000188785
ENSG00000198798,ENSG00000197226,ENSG00000188816
ENSG00000198883,ENSG00000197345,ENSG00000188868
ENSG00000198915,ENSG00000197446,ENSG00000189042
ENSG00000198930,ENSG00000197448,ENSG00000189091
ENSG00000203933,ENSG00000197497,ENSG00000189227
ENSG00000203952,ENSG00000197617,ENSG00000196199
ENSG00000203989,ENSG00000197928,ENSG00000196344
ENSG00000204175,ENSG00000197993,ENSG00000196460
ENSG00000204505,ENSG00000198276,ENSG00000196466
ENSG00000204540,ENSG00000198363,ENSG00000196497
ENSG00000204653,ENSG00000198482,ENSG00000196557
ENSG00000204710,ENSG00000198598,ENSG00000196569
ENSG00000205078,ENSG00000198626,ENSG00000196576
ENSG00000205212,ENSG00000198783,ENSG00000196664
ENSG00000205277,ENSG00000198798,ENSG00000196683
ENSG00000205359,ENSG00000198818,ENSG00000196684
ENSG00000205642,ENSG00000198836,ENSG00000196704
ENSG00000205678,ENSG00000198915,ENSG00000196705
ENSG00000205795,ENSG00000198931,ENSG00000197054
ENSG00000205929,ENSG00000198933,ENSG00000197056
ENSG00000206052,ENSG00000198960,ENSG00000197079
ENSG00000213401,ENSG00000199942,ENSG00000197114
ENSG00000213512,ENSG00000200084,ENSG00000197122
ENSG00000213931,ENSG00000200636,ENSG00000197208
ENSG00000213973,ENSG00000200638,ENSG00000197410
ENSG00000214049,ENSG00000201569,ENSG00000197429
ENSG00000214107,ENSG00000203710,ENSG00000197586
ENSG00000214402,ENSG00000203879,ENSG00000197619
ENSG00000214575,ENSG00000203943,ENSG00000197653
ENSG00000214617,ENSG00000203965,ENSG00000197658
ENSG00000214814,ENSG00000204227,ENSG00000197798
ENSG00000215045,ENSG00000204287,ENSG00000197901
ENSG00000215186,ENSG00000204308,ENSG00000198001
ENSG00000215568,ENSG00000204310,ENSG00000198028
ENSG00000215914,ENSG00000204315,ENSG00000198178
ENSG00000221867,ENSG00000204316,ENSG00000198185
ENSG00000221890,ENSG00000204406,ENSG00000198271
ENSG00000221932,ENSG00000204525,ENSG00000198443
ENSG00000223572,ENSG00000204544,ENSG00000198522
ENSG00000223614,ENSG00000204577,ENSG00000198610
ENSG00000224089,ENSG00000204655,ENSG00000198612
ENSG00000224659,ENSG00000204681,ENSG00000198722
ENSG00000226023,ENSG00000204688,ENSG00000198794
ENSG00000226372,ENSG00000204694,ENSG00000198853
ENSG00000226600,ENSG00000204979,ENSG00000198915
ENSG00000226941,ENSG00000205022,ENSG00000203747
ENSG00000227488,ENSG00000205464,ENSG00000203965
ENSG00000228836,ENSG00000205846,ENSG00000203985
ENSG00000228927,ENSG00000205869,ENSG00000203989
ENSG00000229676,ENSG00000205937,ENSG00000204195
ENSG00000230267,ENSG00000205946,ENSG00000204227
ENSG00000232423,ENSG00000206422,ENSG00000204335
ENSG00000233608,ENSG00000206579,ENSG00000204386
ENSG00000233803,ENSG00000212935,ENSG00000204516
ENSG00000234068,ENSG00000213023,ENSG00000204520
ENSG00000234414,ENSG00000213057,ENSG00000204525
ENSG00000234511,ENSG00000213246,ENSG00000204542
ENSG00000236279,ENSG00000213316,ENSG00000204564
ENSG00000236371,ENSG00000213347,ENSG00000204580
ENSG00000236446,ENSG00000213417,ENSG00000204673
ENSG00000236699,ENSG00000213928,ENSG00000204880
ENSG00000237289,ENSG00000214274,ENSG00000204991
ENSG00000237515,ENSG00000215440,ENSG00000205038
ENSG00000238269,ENSG00000217261,ENSG00000205060
ENSG00000240935,ENSG00000221420,ENSG00000205758
ENSG00000241476,ENSG00000221931,ENSG00000205846
ENSG00000241484,ENSG00000223501,ENSG00000205927
ENSG00000242173,ENSG00000223609,ENSG00000211460
ENSG00000242362,ENSG00000224586,ENSG00000212721
ENSG00000242875,ENSG00000225746,ENSG00000212722
ENSG00000243040,ENSG00000225766,ENSG00000213420
ENSG00000243073,ENSG00000226306,ENSG00000213523
ENSG00000243449,ENSG00000226397,ENSG00000213614
ENSG00000244067,ENSG00000226479,ENSG00000213639
ENSG00000248099,ENSG00000228567,ENSG00000213930
ENSG00000251258,ENSG00000229035,ENSG00000215187
ENSG00000251493,ENSG00000229972,ENSG00000215252
ENSG00000251623,ENSG00000230267,ENSG00000215717
ENSG00000255501,ENSG00000231500,ENSG00000221869
ENSG00000255974,ENSG00000234616,ENSG00000221944
ENSG00000256574,ENSG00000236398,ENSG00000221988
ENSG00000256977,ENSG00000239713,ENSG00000222011
ENSG00000258498,ENSG00000240184,ENSG00000226742
ENSG00000258873,ENSG00000240520,ENSG00000226784
ENSG00000258986,ENSG00000240764,ENSG00000230657
ENSG00000258992,ENSG00000241360,ENSG00000234745
ENSG00000261239,ENSG00000241794,ENSG00000237515
ENSG00000261509,ENSG00000242419,ENSG00000239697
ENSG00000262655,ENSG00000242866,ENSG00000241595
ENSG00000263761,ENSG00000243244,ENSG00000242259
ENSG00000264424,ENSG00000243660,ENSG00000243147
ENSG00000265190,ENSG00000243896,ENSG00000243244
ENSG00000266524,ENSG00000245680,ENSG00000243364
ENSG00000267467,ENSG00000249853,ENSG00000243414
ENSG00000267978,ENSG00000249948,ENSG00000243709
ENSG00000268009,ENSG00000251655,ENSG00000251192
ENSG00000268104,ENSG00000253117,ENSG00000251258
ENSG00000268606,ENSG00000253159,ENSG00000254858
ENSG00000268902,ENSG00000253305,ENSG00000258315
ENSG00000268916,ENSG00000254647,ENSG00000259384
ENSG00000268940,ENSG00000254737,ENSG00000260027
ENSG00000269404,ENSG00000254834,ENSG00000263761
ENSG00000269405,ENSG00000256977,ENSG00000265241
ENSG00000273706,ENSG00000257008,ENSG00000266338
ENSG00000274391,ENSG00000257594,ENSG00000267680
ENSG00000275004,ENSG00000258713,ENSG00000269313
ENSG00000275152,ENSG00000258818,ENSG00000269713
ENSG00000275620,ENSG00000258873,ENSG00000272398
ENSG00000276399,ENSG00000258986,ENSG00000274349
ENSG00000277893,ENSG00000260916,ENSG00000275835
ENSG00000278195,ENSG00000264424,ENSG00000276085
ENSG00000278763,ENSG00000266714,ENSG00000277336
ENSG00000283597,ENSG00000266967,ENSG00000279804
ENSG00000288702,ENSG00000269821,ENSG00000284770
ENSG00000288705,ENSG00000278889,ENSG00000288642
