GE,ME,MI
ENSG00000155761,ENSG00000142634,ENSG00000145348
ENSG00000155816,ENSG00000143013,ENSG00000145354
ENSG00000155980,ENSG00000143314,ENSG00000145414
ENSG00000156006,ENSG00000143320,ENSG00000145494
ENSG00000156076,ENSG00000143458,ENSG00000145545
ENSG00000156269,ENSG00000143549,ENSG00000145626
ENSG00000156395,ENSG00000143768,ENSG00000145741
ENSG00000156413,ENSG00000143797,ENSG00000145839
ENSG00000156486,ENSG00000143799,ENSG00000145863
ENSG00000156738,ENSG00000143952,ENSG00000145911
ENSG00000157005,ENSG00000144395,ENSG00000146223
ENSG00000157087,ENSG00000144824,ENSG00000146242
ENSG00000157131,ENSG00000145491,ENSG00000146243
ENSG00000157150,ENSG00000145526,ENSG00000146453
ENSG00000157152,ENSG00000145623,ENSG00000147140
ENSG00000157445,ENSG00000145833,ENSG00000147183
ENSG00000157703,ENSG00000145860,ENSG00000147224
ENSG00000157765,ENSG00000145868,ENSG00000147400
ENSG00000157851,ENSG00000146038,ENSG00000147485
ENSG00000158014,ENSG00000146066,ENSG00000147614
ENSG00000158113,ENSG00000146197,ENSG00000147853
ENSG00000158220,ENSG00000146215,ENSG00000148290
ENSG00000158445,ENSG00000146243,ENSG00000148377
ENSG00000158458,ENSG00000146463,ENSG00000148488
ENSG00000158481,ENSG00000146477,ENSG00000148672
ENSG00000158488,ENSG00000146535,ENSG00000148677
ENSG00000158516,ENSG00000146576,ENSG00000148840
ENSG00000158764,ENSG00000146701,ENSG00000148935
ENSG00000158806,ENSG00000146856,ENSG00000148950
ENSG00000158816,ENSG00000147381,ENSG00000149100
ENSG00000158874,ENSG00000147457,ENSG00000149295
ENSG00000159217,ENSG00000147852,ENSG00000149403
ENSG00000159224,ENSG00000147854,ENSG00000149516
ENSG00000159409,ENSG00000147872,ENSG00000149636
ENSG00000160191,ENSG00000147883,ENSG00000149657
ENSG00000160801,ENSG00000147889,ENSG00000149742
ENSG00000160808,ENSG00000147912,ENSG00000150337
ENSG00000160951,ENSG00000147955,ENSG00000150687
ENSG00000161649,ENSG00000148218,ENSG00000150787
ENSG00000161798,ENSG00000148296,ENSG00000151348
ENSG00000161905,ENSG00000148337,ENSG00000151364
ENSG00000162068,ENSG00000149485,ENSG00000151640
ENSG00000162267,ENSG00000149503,ENSG00000151773
ENSG00000162344,ENSG00000149554,ENSG00000152315
ENSG00000162373,ENSG00000149781,ENSG00000152404
ENSG00000162409,ENSG00000149806,ENSG00000152457
ENSG00000162631,ENSG00000149922,ENSG00000152475
ENSG00000162641,ENSG00000151067,ENSG00000152556
ENSG00000162669,ENSG00000151292,ENSG00000152684
ENSG00000162687,ENSG00000151388,ENSG00000152804
ENSG00000162706,ENSG00000151500,ENSG00000153086
ENSG00000162761,ENSG00000151657,ENSG00000153140
ENSG00000162782,ENSG00000151876,ENSG00000153790
ENSG00000162949,ENSG00000151948,ENSG00000153802
ENSG00000162951,ENSG00000152582,ENSG00000154258
ENSG00000162975,ENSG00000152818,ENSG00000154493
ENSG00000162989,ENSG00000152953,ENSG00000155093
ENSG00000162992,ENSG00000153046,ENSG00000155229
ENSG00000163121,ENSG00000153071,ENSG00000155265
ENSG00000163145,ENSG00000153157,ENSG00000155329
ENSG00000163273,ENSG00000153162,ENSG00000155363
ENSG00000163283,ENSG00000153707,ENSG00000155719
ENSG00000163295,ENSG00000153822,ENSG00000155890
ENSG00000163331,ENSG00000154065,ENSG00000156256
ENSG00000163395,ENSG00000154118,ENSG00000156515
ENSG00000163497,ENSG00000154122,ENSG00000156689
ENSG00000163534,ENSG00000154162,ENSG00000156709
ENSG00000163586,ENSG00000154265,ENSG00000156858
ENSG00000163618,ENSG00000154359,ENSG00000157005
ENSG00000163623,ENSG00000154493,ENSG00000157045
ENSG00000163630,ENSG00000154655,ENSG00000157211
ENSG00000163631,ENSG00000154710,ENSG00000157326
ENSG00000163737,ENSG00000154743,ENSG00000157514
ENSG00000163792,ENSG00000154920,ENSG00000157764
ENSG00000163817,ENSG00000155034,ENSG00000157992
ENSG00000163827,ENSG00000155269,ENSG00000158042
ENSG00000163873,ENSG00000155506,ENSG00000158089
ENSG00000163888,ENSG00000155816,ENSG00000158156
ENSG00000164007,ENSG00000156113,ENSG00000158164
ENSG00000164076,ENSG00000156414,ENSG00000158286
ENSG00000164106,ENSG00000156510,ENSG00000158292
ENSG00000164107,ENSG00000156735,ENSG00000158402
ENSG00000164122,ENSG00000156802,ENSG00000158571
ENSG00000164128,ENSG00000157106,ENSG00000158710
ENSG00000164129,ENSG00000157131,ENSG00000158748
ENSG00000164161,ENSG00000157216,ENSG00000158769
ENSG00000164326,ENSG00000157625,ENSG00000158805
ENSG00000164411,ENSG00000157765,ENSG00000159069
ENSG00000164488,ENSG00000157782,ENSG00000159147
ENSG00000164530,ENSG00000157884,ENSG00000159259
ENSG00000164591,ENSG00000157978,ENSG00000159263
ENSG00000164619,ENSG00000158473,ENSG00000159450
ENSG00000164627,ENSG00000158553,ENSG00000159593
ENSG00000164651,ENSG00000159082,ENSG00000159713
ENSG00000164744,ENSG00000159261,ENSG00000159714
ENSG00000164756,ENSG00000159289,ENSG00000159720
ENSG00000164761,ENSG00000159335,ENSG00000159840
ENSG00000164822,ENSG00000159377,ENSG00000159884
ENSG00000164946,ENSG00000159459,ENSG00000160075
ENSG00000164972,ENSG00000159479,ENSG00000160191
ENSG00000165023,ENSG00000159593,ENSG00000160200
ENSG00000165066,ENSG00000159885,ENSG00000160233
ENSG00000165072,ENSG00000159917,ENSG00000160255
ENSG00000165078,ENSG00000159921,ENSG00000160471
ENSG00000165186,ENSG00000160097,ENSG00000160886
ENSG00000165215,ENSG00000160117,ENSG00000160932
ENSG00000165300,ENSG00000160194,ENSG00000161243
ENSG00000165309,ENSG00000160209,ENSG00000161267
ENSG00000165383,ENSG00000160408,ENSG00000161298
ENSG00000165443,ENSG00000160613,ENSG00000161381
ENSG00000165449,ENSG00000160688,ENSG00000161640
ENSG00000165462,ENSG00000160712,ENSG00000161653
ENSG00000165478,ENSG00000160789,ENSG00000162188
ENSG00000165495,ENSG00000160868,ENSG00000162244
ENSG00000165553,ENSG00000161082,ENSG00000162365
ENSG00000165556,ENSG00000161243,ENSG00000162396
ENSG00000165568,ENSG00000161328,ENSG00000162777
ENSG00000165643,ENSG00000161395,ENSG00000162814
ENSG00000165731,ENSG00000161533,ENSG00000163093
ENSG00000165816,ENSG00000161542,ENSG00000163161
ENSG00000165828,ENSG00000161649,ENSG00000163209
ENSG00000165863,ENSG00000161714,ENSG00000163214
ENSG00000165966,ENSG00000161800,ENSG00000163319
ENSG00000165973,ENSG00000161847,ENSG00000163491
ENSG00000166049,ENSG00000161921,ENSG00000163497
ENSG00000166091,ENSG00000161996,ENSG00000163515
ENSG00000166105,ENSG00000162073,ENSG00000163596
ENSG00000166257,ENSG00000162222,ENSG00000163631
ENSG00000166292,ENSG00000162227,ENSG00000163701
ENSG00000166405,ENSG00000162241,ENSG00000163704
ENSG00000166407,ENSG00000162390,ENSG00000163719
ENSG00000166415,ENSG00000162441,ENSG00000163798
ENSG00000166426,ENSG00000162543,ENSG00000163960
ENSG00000166573,ENSG00000162592,ENSG00000164099
ENSG00000166828,ENSG00000162600,ENSG00000164106
ENSG00000166869,ENSG00000162729,ENSG00000164309
ENSG00000166961,ENSG00000162755,ENSG00000164338
ENSG00000166984,ENSG00000162885,ENSG00000164654
ENSG00000167080,ENSG00000162909,ENSG00000164733
ENSG00000167434,ENSG00000163017,ENSG00000164744
ENSG00000167612,ENSG00000163093,ENSG00000164756
ENSG00000167654,ENSG00000163132,ENSG00000164821
ENSG00000167676,ENSG00000163157,ENSG00000164893
ENSG00000167741,ENSG00000163209,ENSG00000165078
ENSG00000167759,ENSG00000163221,ENSG00000165092
ENSG00000167771,ENSG00000163288,ENSG00000165119
ENSG00000167780,ENSG00000163354,ENSG00000165458
ENSG00000167798,ENSG00000163431,ENSG00000165474
ENSG00000167889,ENSG00000163485,ENSG00000165672
ENSG00000168032,ENSG00000163554,ENSG00000165775
ENSG00000168065,ENSG00000163638,ENSG00000165799
ENSG00000168079,ENSG00000163701,ENSG00000165816
ENSG00000168243,ENSG00000163754,ENSG00000165917
ENSG00000168356,ENSG00000163785,ENSG00000165973
ENSG00000168412,ENSG00000163810,ENSG00000166173
ENSG00000168481,ENSG00000163811,ENSG00000166396
ENSG00000168546,ENSG00000163931,ENSG00000166405
ENSG00000168754,ENSG00000163960,ENSG00000166411
ENSG00000168772,ENSG00000163982,ENSG00000166484
ENSG00000168843,ENSG00000163993,ENSG00000166794
ENSG00000168875,ENSG00000164007,ENSG00000166796
ENSG00000168955,ENSG00000164062,ENSG00000166840
ENSG00000169031,ENSG00000164078,ENSG00000166851
ENSG00000169083,ENSG00000164134,ENSG00000166856
ENSG00000169218,ENSG00000164252,ENSG00000166920
ENSG00000169271,ENSG00000164303,ENSG00000166926
ENSG00000169302,ENSG00000164318,ENSG00000166946
ENSG00000169313,ENSG00000164649,ENSG00000167112
ENSG00000169507,ENSG00000164708,ENSG00000167165
ENSG00000169548,ENSG00000164855,ENSG00000167280
ENSG00000169550,ENSG00000164867,ENSG00000167434
ENSG00000169760,ENSG00000164929,ENSG00000167468
ENSG00000169856,ENSG00000164975,ENSG00000167487
ENSG00000169862,ENSG00000164983,ENSG00000167553
ENSG00000169903,ENSG00000165272,ENSG00000167555
ENSG00000170011,ENSG00000165548,ENSG00000167619
ENSG00000170054,ENSG00000165699,ENSG00000167637
ENSG00000170099,ENSG00000165948,ENSG00000167699
ENSG00000170289,ENSG00000166106,ENSG00000167751
ENSG00000170381,ENSG00000166348,ENSG00000167768
ENSG00000170477,ENSG00000166415,ENSG00000167771
ENSG00000170500,ENSG00000166473,ENSG00000167775
ENSG00000170516,ENSG00000166508,ENSG00000167972
ENSG00000170523,ENSG00000166619,ENSG00000167996
ENSG00000170837,ENSG00000166682,ENSG00000168263
ENSG00000171126,ENSG00000166707,ENSG00000168267
ENSG00000171246,ENSG00000166831,ENSG00000168393
ENSG00000171303,ENSG00000166925,ENSG00000168461
ENSG00000171431,ENSG00000167065,ENSG00000168530
ENSG00000171450,ENSG00000167106,ENSG00000168589
ENSG00000171557,ENSG00000167360,ENSG00000168703
ENSG00000171560,ENSG00000167543,ENSG00000168827
ENSG00000171564,ENSG00000167614,ENSG00000168887
ENSG00000171759,ENSG00000167617,ENSG00000168936
ENSG00000171819,ENSG00000167642,ENSG00000168955
ENSG00000171872,ENSG00000167644,ENSG00000169035
ENSG00000171873,ENSG00000167653,ENSG00000169062
ENSG00000172020,ENSG00000167716,ENSG00000169242
ENSG00000172399,ENSG00000167747,ENSG00000169340
ENSG00000172461,ENSG00000167748,ENSG00000169413
ENSG00000172548,ENSG00000167749,ENSG00000169550
ENSG00000172554,ENSG00000167757,ENSG00000169715
ENSG00000172724,ENSG00000167769,ENSG00000169876
ENSG00000172782,ENSG00000167779,ENSG00000170049
ENSG00000172915,ENSG00000167964,ENSG00000170145
ENSG00000172938,ENSG00000167994,ENSG00000170323
ENSG00000172987,ENSG00000168026,ENSG00000170454
ENSG00000172995,ENSG00000168040,ENSG00000170542
ENSG00000173157,ENSG00000168077,ENSG00000170615
ENSG00000173175,ENSG00000168309,ENSG00000170791
ENSG00000173404,ENSG00000168310,ENSG00000170876
ENSG00000173578,ENSG00000168314,ENSG00000170909
ENSG00000173641,ENSG00000168461,ENSG00000171017
ENSG00000173714,ENSG00000168653,ENSG00000171121
ENSG00000173805,ENSG00000168765,ENSG00000171135
ENSG00000173826,ENSG00000168899,ENSG00000171161
ENSG00000174123,ENSG00000168906,ENSG00000171174
ENSG00000174498,ENSG00000169118,ENSG00000171217
ENSG00000174502,ENSG00000169136,ENSG00000171314
ENSG00000174567,ENSG00000169439,ENSG00000171360
ENSG00000174576,ENSG00000169499,ENSG00000171396
ENSG00000174672,ENSG00000169508,ENSG00000171403
ENSG00000175084,ENSG00000169598,ENSG00000171448
ENSG00000175161,ENSG00000169599,ENSG00000171476
ENSG00000175315,ENSG00000169851,ENSG00000171517
ENSG00000175329,ENSG00000169862,ENSG00000171532
ENSG00000175497,ENSG00000170214,ENSG00000171564
ENSG00000175785,ENSG00000170290,ENSG00000171772
ENSG00000175874,ENSG00000170322,ENSG00000171798
ENSG00000175928,ENSG00000170374,ENSG00000171847
ENSG00000176083,ENSG00000170421,ENSG00000171855
ENSG00000176194,ENSG00000170561,ENSG00000171953
ENSG00000176381,ENSG00000170577,ENSG00000172016
ENSG00000176399,ENSG00000170801,ENSG00000172137
ENSG00000176490,ENSG00000170873,ENSG00000172273
ENSG00000177301,ENSG00000170967,ENSG00000172315
ENSG00000177511,ENSG00000171044,ENSG00000172482
ENSG00000177519,ENSG00000171049,ENSG00000172717
ENSG00000178150,ENSG00000171124,ENSG00000172831
ENSG00000178343,ENSG00000171132,ENSG00000172955
ENSG00000178363,ENSG00000171208,ENSG00000172986
ENSG00000178445,ENSG00000171262,ENSG00000173039
ENSG00000178462,ENSG00000171320,ENSG00000173083
ENSG00000178473,ENSG00000171360,ENSG00000173113
ENSG00000178662,ENSG00000171368,ENSG00000173153
ENSG00000178934,ENSG00000171453,ENSG00000173226
ENSG00000179083,ENSG00000171475,ENSG00000173237
ENSG00000179292,ENSG00000171522,ENSG00000173546
ENSG00000179299,ENSG00000171587,ENSG00000174130
ENSG00000179546,ENSG00000171681,ENSG00000174206
ENSG00000179639,ENSG00000171700,ENSG00000174255
ENSG00000179873,ENSG00000172007,ENSG00000174343
ENSG00000179914,ENSG00000172037,ENSG00000174405
ENSG00000179915,ENSG00000172201,ENSG00000174780
ENSG00000180176,ENSG00000172239,ENSG00000174842
ENSG00000180210,ENSG00000172828,ENSG00000174886
ENSG00000180251,ENSG00000172867,ENSG00000175216
ENSG00000180316,ENSG00000172893,ENSG00000175229
ENSG00000180318,ENSG00000172932,ENSG00000175356
ENSG00000180537,ENSG00000172977,ENSG00000175449
ENSG00000180660,ENSG00000173039,ENSG00000175768
ENSG00000180772,ENSG00000173040,ENSG00000175785
ENSG00000180818,ENSG00000173068,ENSG00000175792
ENSG00000180875,ENSG00000173080,ENSG00000175866
ENSG00000181036,ENSG00000173113,ENSG00000176022
ENSG00000181072,ENSG00000173227,ENSG00000176029
ENSG00000181085,ENSG00000173253,ENSG00000176387
ENSG00000181092,ENSG00000173264,ENSG00000176399
ENSG00000181195,ENSG00000173320,ENSG00000176896
ENSG00000181234,ENSG00000173406,ENSG00000176903
ENSG00000181291,ENSG00000173482,ENSG00000177045
ENSG00000181333,ENSG00000173486,ENSG00000177082
ENSG00000181433,ENSG00000173511,ENSG00000177238
ENSG00000181449,ENSG00000173692,ENSG00000177370
ENSG00000181541,ENSG00000173898,ENSG00000177409
ENSG00000182040,ENSG00000173918,ENSG00000177575
ENSG00000182050,ENSG00000174307,ENSG00000177854
ENSG00000182103,ENSG00000174358,ENSG00000177873
ENSG00000182111,ENSG00000174370,ENSG00000177885
ENSG00000182132,ENSG00000174483,ENSG00000177947
ENSG00000182272,ENSG00000174775,ENSG00000177990
ENSG00000182333,ENSG00000175155,ENSG00000178021
ENSG00000182459,ENSG00000175175,ENSG00000178188
ENSG00000182575,ENSG00000175265,ENSG00000178234
ENSG00000182601,ENSG00000175322,ENSG00000178562
ENSG00000182747,ENSG00000175445,ENSG00000178585
ENSG00000182836,ENSG00000175455,ENSG00000178802
ENSG00000182901,ENSG00000175595,ENSG00000178913
ENSG00000183036,ENSG00000175768,ENSG00000178922
ENSG00000183072,ENSG00000175832,ENSG00000179163
ENSG00000183117,ENSG00000175893,ENSG00000179195
ENSG00000183230,ENSG00000175920,ENSG00000179284
ENSG00000183439,ENSG00000176014,ENSG00000179477
ENSG00000183454,ENSG00000176105,ENSG00000179528
ENSG00000183542,ENSG00000176136,ENSG00000179598
ENSG00000183690,ENSG00000176208,ENSG00000179774
ENSG00000183773,ENSG00000176222,ENSG00000179873
ENSG00000183783,ENSG00000176490,ENSG00000180251
ENSG00000183844,ENSG00000176635,ENSG00000180305
ENSG00000183873,ENSG00000176697,ENSG00000180509
ENSG00000183960,ENSG00000176788,ENSG00000180532
ENSG00000183971,ENSG00000176845,ENSG00000180543
ENSG00000184029,ENSG00000177192,ENSG00000180739
ENSG00000184033,ENSG00000177570,ENSG00000180834
ENSG00000184144,ENSG00000177706,ENSG00000180901
ENSG00000184226,ENSG00000178028,ENSG00000181027
ENSG00000184343,ENSG00000178031,ENSG00000181104
ENSG00000184368,ENSG00000178177,ENSG00000181192
ENSG00000184697,ENSG00000178222,ENSG00000181804
ENSG00000184845,ENSG00000178343,ENSG00000182022
ENSG00000184905,ENSG00000178381,ENSG00000182054
ENSG00000184908,ENSG00000178445,ENSG00000182197
ENSG00000184911,ENSG00000178537,ENSG00000182224
ENSG00000184956,ENSG00000178623,ENSG00000182326
ENSG00000185002,ENSG00000178691,ENSG00000182534
ENSG00000185046,ENSG00000178802,ENSG00000182566
ENSG00000185149,ENSG00000178921,ENSG00000182687
ENSG00000185156,ENSG00000179029,ENSG00000182768
ENSG00000185176,ENSG00000179299,ENSG00000182931
ENSG00000185247,ENSG00000179335,ENSG00000182944
ENSG00000185269,ENSG00000179388,ENSG00000183035
ENSG00000185306,ENSG00000179562,ENSG00000183066
ENSG00000185352,ENSG00000179965,ENSG00000183067
ENSG00000185519,ENSG00000180113,ENSG00000183114
ENSG00000185615,ENSG00000180233,ENSG00000183186
ENSG00000185681,ENSG00000180259,ENSG00000183287
ENSG00000185686,ENSG00000180537,ENSG00000183323
ENSG00000185760,ENSG00000180822,ENSG00000183421
ENSG00000185940,ENSG00000180871,ENSG00000183549
ENSG00000185985,ENSG00000180992,ENSG00000183671
ENSG00000186086,ENSG00000181035,ENSG00000183682
ENSG00000186462,ENSG00000181085,ENSG00000183696
ENSG00000186471,ENSG00000181513,ENSG00000183762
ENSG00000186472,ENSG00000181638,ENSG00000183840
ENSG00000186474,ENSG00000182107,ENSG00000183914
ENSG00000186487,ENSG00000182272,ENSG00000183960
ENSG00000186510,ENSG00000182326,ENSG00000184113
ENSG00000186675,ENSG00000182463,ENSG00000184144
ENSG00000186766,ENSG00000182631,ENSG00000184210
ENSG00000186897,ENSG00000182732,ENSG00000184388
ENSG00000187094,ENSG00000182809,ENSG00000184445
ENSG00000187140,ENSG00000182836,ENSG00000184787
ENSG00000187151,ENSG00000182902,ENSG00000184863
ENSG00000187191,ENSG00000182968,ENSG00000184903
ENSG00000187258,ENSG00000183186,ENSG00000184933
ENSG00000187398,ENSG00000183230,ENSG00000184983
ENSG00000187566,ENSG00000183287,ENSG00000184990
ENSG00000187714,ENSG00000183336,ENSG00000185015
ENSG00000187715,ENSG00000183337,ENSG00000185070
ENSG00000187758,ENSG00000183385,ENSG00000185156
ENSG00000187772,ENSG00000183580,ENSG00000185163
ENSG00000187848,ENSG00000183621,ENSG00000185220
ENSG00000187862,ENSG00000183666,ENSG00000185359
ENSG00000187912,ENSG00000183682,ENSG00000185467
ENSG00000187922,ENSG00000183751,ENSG00000185475
ENSG00000187957,ENSG00000184160,ENSG00000185477
ENSG00000187987,ENSG00000184178,ENSG00000185479
ENSG00000188095,ENSG00000184271,ENSG00000185745
ENSG00000188176,ENSG00000184524,ENSG00000185800
ENSG00000188338,ENSG00000184601,ENSG00000185946
ENSG00000188373,ENSG00000184731,ENSG00000185950
ENSG00000188505,ENSG00000184985,ENSG00000186141
ENSG00000188517,ENSG00000185028,ENSG00000186265
ENSG00000188580,ENSG00000185129,ENSG00000186496
ENSG00000188620,ENSG00000185621,ENSG00000186517
ENSG00000188730,ENSG00000185633,ENSG00000186665
ENSG00000188778,ENSG00000185650,ENSG00000186684
ENSG00000188816,ENSG00000185761,ENSG00000186868
ENSG00000188822,ENSG00000185800,ENSG00000186889
ENSG00000188833,ENSG00000185818,ENSG00000186907
ENSG00000188883,ENSG00000185829,ENSG00000187003
ENSG00000189056,ENSG00000185899,ENSG00000187122
ENSG00000189058,ENSG00000185920,ENSG00000187140
ENSG00000189280,ENSG00000185986,ENSG00000187569
ENSG00000189366,ENSG00000186185,ENSG00000187624
ENSG00000189367,ENSG00000186204,ENSG00000187627
ENSG00000189377,ENSG00000186226,ENSG00000187806
ENSG00000189410,ENSG00000186442,ENSG00000187848
ENSG00000189431,ENSG00000186567,ENSG00000188001
ENSG00000196090,ENSG00000186625,ENSG00000188219
ENSG00000196091,ENSG00000186792,ENSG00000188282
ENSG00000196092,ENSG00000186818,ENSG00000188501
ENSG00000196109,ENSG00000187049,ENSG00000188674
ENSG00000196132,ENSG00000187187,ENSG00000188984
ENSG00000196228,ENSG00000187474,ENSG00000188992
ENSG00000196335,ENSG00000187498,ENSG00000189306
ENSG00000196361,ENSG00000187514,ENSG00000189401
ENSG00000196427,ENSG00000187566,ENSG00000189433
ENSG00000196616,ENSG00000187840,ENSG00000196074
ENSG00000196660,ENSG00000187961,ENSG00000196151
ENSG00000196666,ENSG00000187997,ENSG00000196189
ENSG00000197172,ENSG00000188153,ENSG00000196338
ENSG00000197273,ENSG00000188175,ENSG00000196460
ENSG00000197353,ENSG00000188282,ENSG00000196497
ENSG00000197408,ENSG00000188290,ENSG00000196535
ENSG00000197444,ENSG00000188508,ENSG00000196557
ENSG00000197561,ENSG00000188818,ENSG00000196678
ENSG00000197565,ENSG00000189182,ENSG00000196683
ENSG00000197705,ENSG00000189376,ENSG00000196684
ENSG00000197870,ENSG00000196092,ENSG00000196812
ENSG00000197992,ENSG00000196132,ENSG00000196839
ENSG00000198054,ENSG00000196199,ENSG00000196912
ENSG00000198099,ENSG00000196268,ENSG00000196924
ENSG00000198185,ENSG00000196352,ENSG00000196975
ENSG00000198354,ENSG00000196415,ENSG00000196981
ENSG00000198443,ENSG00000196557,ENSG00000197079
ENSG00000198576,ENSG00000196655,ENSG00000197150
ENSG00000198597,ENSG00000196743,ENSG00000197375
ENSG00000198610,ENSG00000196976,ENSG00000197380
ENSG00000198681,ENSG00000197208,ENSG00000197429
ENSG00000198729,ENSG00000197429,ENSG00000197451
ENSG00000198732,ENSG00000197540,ENSG00000197506
ENSG00000198734,ENSG00000197555,ENSG00000197562
ENSG00000198739,ENSG00000197561,ENSG00000197565
ENSG00000198788,ENSG00000197576,ENSG00000197587
ENSG00000198838,ENSG00000197766,ENSG00000197658
ENSG00000198848,ENSG00000197782,ENSG00000197696
ENSG00000198883,ENSG00000197992,ENSG00000198189
ENSG00000198910,ENSG00000198034,ENSG00000198286
ENSG00000198930,ENSG00000198087,ENSG00000198355
ENSG00000203857,ENSG00000198178,ENSG00000198610
ENSG00000204065,ENSG00000198182,ENSG00000198722
ENSG00000204542,ENSG00000198258,ENSG00000198830
ENSG00000204544,ENSG00000198382,ENSG00000198853
ENSG00000204687,ENSG00000198467,ENSG00000198865
ENSG00000204710,ENSG00000198482,ENSG00000198889
ENSG00000204889,ENSG00000198586,ENSG00000198890
ENSG00000204983,ENSG00000198590,ENSG00000203797
ENSG00000205038,ENSG00000198604,ENSG00000203965
ENSG00000205076,ENSG00000198818,ENSG00000203970
ENSG00000205116,ENSG00000198851,ENSG00000203972
ENSG00000205221,ENSG00000200636,ENSG00000204363
ENSG00000205277,ENSG00000203581,ENSG00000204386
ENSG00000205362,ENSG00000203710,ENSG00000204392
ENSG00000205517,ENSG00000203896,ENSG00000204435
ENSG00000205929,ENSG00000203965,ENSG00000204520
ENSG00000205944,ENSG00000204128,ENSG00000204542
ENSG00000206557,ENSG00000204248,ENSG00000204574
ENSG00000206579,ENSG00000204287,ENSG00000204577
ENSG00000212901,ENSG00000204305,ENSG00000204614
ENSG00000213401,ENSG00000204316,ENSG00000204681
ENSG00000213937,ENSG00000204351,ENSG00000204779
ENSG00000213996,ENSG00000204392,ENSG00000204941
ENSG00000214128,ENSG00000204472,ENSG00000204947
ENSG00000214435,ENSG00000204525,ENSG00000205038
ENSG00000214575,ENSG00000204590,ENSG00000205060
ENSG00000214617,ENSG00000204595,ENSG00000205364
ENSG00000214652,ENSG00000204614,ENSG00000205649
ENSG00000214814,ENSG00000204616,ENSG00000205758
ENSG00000215113,ENSG00000204632,ENSG00000205927
ENSG00000215834,ENSG00000204653,ENSG00000206104
ENSG00000217236,ENSG00000204713,ENSG00000206503
ENSG00000220008,ENSG00000204764,ENSG00000212722
ENSG00000221867,ENSG00000204852,ENSG00000213203
ENSG00000221953,ENSG00000205143,ENSG00000213420
ENSG00000221986,ENSG00000205213,ENSG00000213523
ENSG00000225937,ENSG00000205269,ENSG00000213551
ENSG00000225950,ENSG00000205361,ENSG00000213588
ENSG00000227488,ENSG00000205445,ENSG00000213614
ENSG00000228278,ENSG00000205838,ENSG00000213639
ENSG00000228836,ENSG00000205922,ENSG00000213886
ENSG00000229183,ENSG00000206013,ENSG00000214102
ENSG00000229314,ENSG00000206102,ENSG00000214300
ENSG00000229544,ENSG00000206418,ENSG00000215021
ENSG00000229754,ENSG00000211452,ENSG00000215271
ENSG00000229807,ENSG00000212899,ENSG00000215717
ENSG00000229859,ENSG00000212935,ENSG00000216937
ENSG00000233670,ENSG00000213024,ENSG00000218823
ENSG00000234068,ENSG00000213265,ENSG00000222011
ENSG00000234224,ENSG00000213347,ENSG00000224940
ENSG00000236279,ENSG00000213417,ENSG00000226372
ENSG00000237515,ENSG00000213889,ENSG00000226784
ENSG00000239389,ENSG00000214078,ENSG00000230124
ENSG00000239961,ENSG00000214253,ENSG00000230657
ENSG00000240280,ENSG00000214367,ENSG00000234068
ENSG00000240505,ENSG00000214456,ENSG00000236104
ENSG00000241186,ENSG00000214595,ENSG00000236287
ENSG00000242173,ENSG00000214855,ENSG00000237515
ENSG00000242265,ENSG00000215343,ENSG00000238269
ENSG00000242520,ENSG00000215788,ENSG00000239779
ENSG00000243232,ENSG00000219607,ENSG00000241119
ENSG00000243709,ENSG00000220201,ENSG00000241595
ENSG00000243955,ENSG00000221843,ENSG00000241635
ENSG00000244067,ENSG00000221890,ENSG00000242221
ENSG00000244355,ENSG00000224659,ENSG00000242259
ENSG00000244414,ENSG00000225830,ENSG00000242366
ENSG00000248383,ENSG00000225968,ENSG00000242515
ENSG00000248485,ENSG00000226288,ENSG00000242852
ENSG00000249158,ENSG00000226823,ENSG00000243130
ENSG00000249853,ENSG00000228223,ENSG00000243147
ENSG00000250120,ENSG00000228630,ENSG00000243279
ENSG00000251664,ENSG00000229547,ENSG00000243414
ENSG00000253293,ENSG00000234284,ENSG00000243709
ENSG00000255501,ENSG00000234906,ENSG00000244005
ENSG00000256340,ENSG00000235082,ENSG00000244038
ENSG00000256713,ENSG00000237517,ENSG00000244122
ENSG00000257138,ENSG00000237984,ENSG00000244474
ENSG00000260903,ENSG00000239264,ENSG00000251369
ENSG00000261192,ENSG00000239672,ENSG00000253117
ENSG00000261509,ENSG00000241721,ENSG00000254415
ENSG00000262943,ENSG00000243137,ENSG00000254858
ENSG00000266200,ENSG00000243316,ENSG00000255072
ENSG00000266524,ENSG00000243449,ENSG00000256771
ENSG00000266964,ENSG00000243660,ENSG00000256812
ENSG00000266992,ENSG00000243709,ENSG00000258873
ENSG00000267206,ENSG00000244355,ENSG00000259384
ENSG00000267978,ENSG00000245680,ENSG00000260027
ENSG00000268009,ENSG00000245848,ENSG00000261609
ENSG00000268606,ENSG00000248098,ENSG00000267680
ENSG00000268869,ENSG00000248905,ENSG00000268221
ENSG00000268902,ENSG00000249054,ENSG00000269313
ENSG00000268916,ENSG00000249242,ENSG00000269858
ENSG00000268940,ENSG00000250312,ENSG00000270647
ENSG00000269405,ENSG00000253117,ENSG00000272398
ENSG00000269699,ENSG00000254726,ENSG00000272602
ENSG00000271449,ENSG00000254827,ENSG00000273079
ENSG00000273173,ENSG00000254834,ENSG00000274211
ENSG00000274052,ENSG00000254986,ENSG00000274736
